"Date";"D0";"Value"
"1999-10-29";"H6";
"1999-10-29";"H7";
"1999-10-29";"H8";
"1999-10-29";"H1";"0.9225"
"1999-10-29";"H2";
"1999-10-29";"H3";
"1999-10-29";"H4";
"1999-10-29";"H5";
"1999-11-01";"H0";"0.875049"
"1999-11-01";"H6";
"1999-11-01";"H7";
"1999-11-01";"H8";
"1999-11-01";"H1";"0.933333"
"1999-11-01";"H2";
"1999-11-01";"H3";
"1999-11-01";"H4";"1.15"
"1999-11-01";"H5";
"1999-11-02";"H0";"0.9"
"1999-11-02";"H6";
"1999-11-02";"H7";
"1999-11-02";"H8";
"1999-11-02";"H1";"0.965455"
"1999-11-02";"H2";
"1999-11-02";"H3";
"1999-11-02";"H4";"1.288291"
"1999-11-02";"H5";
"1999-11-03";"H0";"0.892881"
"1999-11-03";"H6";
"1999-11-03";"H7";
"1999-11-03";"H8";
"1999-11-03";"H1";"0.98625"
"1999-11-03";"H2";"1.1"
"1999-11-03";"H3";
"1999-11-03";"H4";
"1999-11-03";"H5";"1.9"
"1999-11-04";"H0";"0.85577"
"1999-11-04";"H6";
"1999-11-04";"H7";
"1999-11-04";"H8";
"1999-11-04";"H1";"0.984545"
"1999-11-04";"H2";"1.073333"
"1999-11-04";"H3";"1.23"
"1999-11-04";"H4";"1.170423"
"1999-11-04";"H5";"1.82"
"1999-11-05";"H0";"0.956851"
"1999-11-05";"H6";
"1999-11-05";"H7";
"1999-11-05";"H8";
"1999-11-05";"H1";"1.052777"
"1999-11-05";"H2";
"1999-11-05";"H3";
"1999-11-05";"H4";"1.14"
"1999-11-05";"H5";
"1999-11-08";"H0";"0.801325"
"1999-11-08";"H6";
"1999-11-08";"H7";
"1999-11-08";"H8";
"1999-11-08";"H1";"0.97"
"1999-11-08";"H2";"1.077273"
"1999-11-08";"H3";"1.132414"
"1999-11-08";"H4";"1.15"
"1999-11-08";"H5";
"1999-11-09";"H0";"0.797284"
"1999-11-09";"H6";
"1999-11-09";"H7";
"1999-11-09";"H8";
"1999-11-09";"H1";"0.93625"
"1999-11-09";"H2";"1.01"
"1999-11-09";"H3";"1.05"
"1999-11-09";"H4";"1.096667"
"1999-11-09";"H5";"1.74"
"1999-11-10";"H0";"0.775289"
"1999-11-10";"H6";
"1999-11-10";"H7";
"1999-11-10";"H8";
"1999-11-10";"H1";"0.91"
"1999-11-10";"H2";"1"
"1999-11-10";"H3";"1.03"
"1999-11-10";"H4";"1.07"
"1999-11-10";"H5";
"1999-11-11";"H0";"0.765"
"1999-11-11";"H6";
"1999-11-11";"H7";
"1999-11-11";"H8";
"1999-11-11";"H1";"0.9075"
"1999-11-11";"H2";"1.01"
"1999-11-11";"H3";"1.05"
"1999-11-11";"H4";
"1999-11-11";"H5";
"1999-11-12";"H0";"0.894326"
"1999-11-12";"H6";
"1999-11-12";"H7";
"1999-11-12";"H8";
"1999-11-12";"H1";"0.95"
"1999-11-12";"H2";
"1999-11-12";"H3";
"1999-11-12";"H4";"1.07"
"1999-11-12";"H5";
"1999-11-15";"H0";"0.937719"
"1999-11-15";"H6";
"1999-11-15";"H7";
"1999-11-15";"H8";
"1999-11-15";"H1";"0.95"
"1999-11-15";"H2";"1.02"
"1999-11-15";"H3";
"1999-11-15";"H4";
"1999-11-15";"H5";
"1999-11-16";"H0";"0.964697"
"1999-11-16";"H6";
"1999-11-16";"H7";
"1999-11-16";"H8";
"1999-11-16";"H1";"1.028056"
"1999-11-16";"H2";"1.1"
"1999-11-16";"H3";"1.105"
"1999-11-16";"H4";"1.05"
"1999-11-16";"H5";
"1999-11-17";"H0";"1.106407"
"1999-11-17";"H6";
"1999-11-17";"H7";
"1999-11-17";"H8";
"1999-11-17";"H1";"1.14574"
"1999-11-17";"H2";"1.192973"
"1999-11-17";"H3";
"1999-11-17";"H4";
"1999-11-17";"H5";
"1999-11-18";"H0";"1.272648"
"1999-11-18";"H6";
"1999-11-18";"H7";
"1999-11-18";"H8";
"1999-11-18";"H1";"1.264444"
"1999-11-18";"H2";
"1999-11-18";"H3";"1.196944"
"1999-11-18";"H4";
"1999-11-18";"H5";
"1999-11-19";"H0";"1.26"
"1999-11-19";"H6";
"1999-11-19";"H7";
"1999-11-19";"H8";
"1999-11-19";"H1";
"1999-11-19";"H2";"1.23"
"1999-11-19";"H3";"1.23"
"1999-11-19";"H4";"1.2"
"1999-11-19";"H5";
"1999-11-22";"H0";"1.272018"
"1999-11-22";"H6";
"1999-11-22";"H7";
"1999-11-22";"H8";
"1999-11-22";"H1";"1.251469"
"1999-11-22";"H2";"1.225"
"1999-11-22";"H3";"1.241"
"1999-11-22";"H4";
"1999-11-22";"H5";"1.74"
"1999-11-23";"H0";"1.283299"
"1999-11-23";"H6";
"1999-11-23";"H7";
"1999-11-23";"H8";
"1999-11-23";"H1";"1.217231"
"1999-11-23";"H2";"1.216956"
"1999-11-23";"H3";"1.226219"
"1999-11-23";"H4";
"1999-11-23";"H5";"1.705"
"1999-11-24";"H0";"1.084893"
"1999-11-24";"H6";
"1999-11-24";"H7";
"1999-11-24";"H8";
"1999-11-24";"H1";"1.168106"
"1999-11-24";"H2";"1.108236"
"1999-11-24";"H3";"1.114065"
"1999-11-24";"H4";
"1999-11-24";"H5";"1.630228"
"1999-11-25";"H0";"0.896712"
"1999-11-25";"H6";
"1999-11-25";"H7";
"1999-11-25";"H8";
"1999-11-25";"H1";"1.05375"
"1999-11-25";"H2";"1.102987"
"1999-11-25";"H3";"1.112922"
"1999-11-25";"H4";"1.1"
"1999-11-25";"H5";"1.599001"
"1999-11-26";"H0";"0.81165"
"1999-11-26";"H6";
"1999-11-26";"H7";
"1999-11-26";"H8";
"1999-11-26";"H1";"0.996667"
"1999-11-26";"H2";"1.051391"
"1999-11-26";"H3";"1.058889"
"1999-11-26";"H4";
"1999-11-26";"H5";"1.597668"
"1999-11-29";"H0";"0.938912"
"1999-11-29";"H6";
"1999-11-29";"H7";
"1999-11-29";"H8";
"1999-11-29";"H1";"1.077751"
"1999-11-29";"H2";"1.072432"
"1999-11-29";"H3";"1.082807"
"1999-11-29";"H4";
"1999-11-29";"H5";"1.613055"
"1999-11-30";"H0";"1.078627"
"1999-11-30";"H6";
"1999-11-30";"H7";
"1999-11-30";"H8";
"1999-11-30";"H1";"1.057037"
"1999-11-30";"H2";"0.968846"
"1999-11-30";"H3";"0.952308"
"1999-11-30";"H4";
"1999-11-30";"H5";"1.526404"
"1999-12-01";"H0";"1.017351"
"1999-12-01";"H6";
"1999-12-01";"H7";
"1999-12-01";"H8";
"1999-12-01";"H1";"1.046514"
"1999-12-01";"H2";"1.045"
"1999-12-01";"H3";"1.062143"
"1999-12-01";"H4";
"1999-12-01";"H5";"1.603333"
"1999-12-02";"H0";"1.000976"
"1999-12-02";"H6";
"1999-12-02";"H7";
"1999-12-02";"H8";
"1999-12-02";"H1";"1.045434"
"1999-12-02";"H2";"1.048856"
"1999-12-02";"H3";
"1999-12-02";"H4";
"1999-12-02";"H5";"1.6675"
"1999-12-03";"H0";"1.04604"
"1999-12-03";"H6";
"1999-12-03";"H7";
"1999-12-03";"H8";
"1999-12-03";"H1";"1.092242"
"1999-12-03";"H2";"1.137143"
"1999-12-03";"H3";"1.08"
"1999-12-03";"H4";
"1999-12-03";"H5";"1.8225"
"1999-12-06";"H0";"0.962401"
"1999-12-06";"H6";
"1999-12-06";"H7";
"1999-12-06";"H8";
"1999-12-06";"H1";"1.10875"
"1999-12-06";"H2";
"1999-12-06";"H3";
"1999-12-06";"H4";
"1999-12-06";"H5";"1.804152"
"1999-12-07";"H0";"0.952823"
"1999-12-07";"H6";
"1999-12-07";"H7";
"1999-12-07";"H8";
"1999-12-07";"H1";"1.042194"
"1999-12-07";"H2";"1.117619"
"1999-12-07";"H3";
"1999-12-07";"H4";
"1999-12-07";"H5";"1.806667"
"1999-12-08";"H0";"0.971018"
"1999-12-08";"H6";
"1999-12-08";"H7";
"1999-12-08";"H8";
"1999-12-08";"H1";"1.072789"
"1999-12-08";"H2";"1.092631"
"1999-12-08";"H3";"1.04"
"1999-12-08";"H4";"1.8"
"1999-12-08";"H5";"1.809516"
"1999-12-09";"H0";"0.931263"
"1999-12-09";"H6";
"1999-12-09";"H7";
"1999-12-09";"H8";
"1999-12-09";"H1";"1.048678"
"1999-12-09";"H2";"1.065248"
"1999-12-09";"H3";"1.061"
"1999-12-09";"H4";"1.822533"
"1999-12-09";"H5";"1.83"
"1999-12-10";"H0";"0.871698"
"1999-12-10";"H6";
"1999-12-10";"H7";
"1999-12-10";"H8";
"1999-12-10";"H1";"0.929879"
"1999-12-10";"H2";"0.985"
"1999-12-10";"H3";"1.005714"
"1999-12-10";"H4";"1.75"
"1999-12-10";"H5";"1.737844"
"1999-12-13";"H0";"0.415539"
"1999-12-13";"H6";
"1999-12-13";"H7";
"1999-12-13";"H8";
"1999-12-13";"H1";"0.568149"
"1999-12-13";"H2";"0.7892"
"1999-12-13";"H3";"0.799"
"1999-12-13";"H4";"1.696666"
"1999-12-13";"H5";"1.668525"
"1999-12-14";"H0";"0.753545"
"1999-12-14";"H6";
"1999-12-14";"H7";
"1999-12-14";"H8";
"1999-12-14";"H1";"0.789068"
"1999-12-14";"H2";"0.847313"
"1999-12-14";"H3";
"1999-12-14";"H4";"1.75"
"1999-12-14";"H5";"1.678181"
"1999-12-15";"H0";"0.948725"
"1999-12-15";"H6";
"1999-12-15";"H7";
"1999-12-15";"H8";
"1999-12-15";"H1";"0.953604"
"1999-12-15";"H2";"0.97"
"1999-12-15";"H3";
"1999-12-15";"H4";"1.777777"
"1999-12-15";"H5";"1.721333"
"1999-12-16";"H0";"1.068093"
"1999-12-16";"H6";
"1999-12-16";"H7";
"1999-12-16";"H8";
"1999-12-16";"H1";"1.06321"
"1999-12-16";"H2";"1.076585"
"1999-12-16";"H3";
"1999-12-16";"H4";"1.790357"
"1999-12-16";"H5";"1.755"
"1999-12-17";"H0";"0.963251"
"1999-12-17";"H6";
"1999-12-17";"H7";
"1999-12-17";"H8";
"1999-12-17";"H1";"1.019592"
"1999-12-17";"H2";"1.0625"
"1999-12-17";"H3";
"1999-12-17";"H4";"1.81"
"1999-12-17";"H5";"1.768333"
"1999-12-20";"H0";"1.003108"
"1999-12-20";"H6";
"1999-12-20";"H7";
"1999-12-20";"H8";
"1999-12-20";"H1";"1.037599"
"1999-12-20";"H2";"1.087838"
"1999-12-20";"H3";
"1999-12-20";"H4";"1.80625"
"1999-12-20";"H5";"1.763333"
"1999-12-21";"H0";"1.06786"
"1999-12-21";"H6";
"1999-12-21";"H7";
"1999-12-21";"H8";
"1999-12-21";"H1";"1.095962"
"1999-12-21";"H2";"1.067978"
"1999-12-21";"H3";
"1999-12-21";"H4";"1.820833"
"1999-12-21";"H5";"1.79"
"1999-12-22";"H0";"1.075309"
"1999-12-22";"H6";
"1999-12-22";"H7";
"1999-12-22";"H8";
"1999-12-22";"H1";"1.111086"
"1999-12-22";"H2";
"1999-12-22";"H3";
"1999-12-22";"H4";"1.823333"
"1999-12-22";"H5";"1.776001"
"1999-12-23";"H0";"0.988468"
"1999-12-23";"H6";
"1999-12-23";"H7";
"1999-12-23";"H8";
"1999-12-23";"H1";"1.006415"
"1999-12-23";"H2";
"1999-12-23";"H3";"2.157692"
"1999-12-23";"H4";"1.859474"
"1999-12-23";"H5";"1.775"
"1999-12-24";"H0";"0.836734"
"1999-12-24";"H6";
"1999-12-24";"H7";
"1999-12-24";"H8";
"1999-12-24";"H1";"0.963836"
"1999-12-24";"H2";
"1999-12-24";"H3";"2.4"
"1999-12-24";"H4";"1.825"
"1999-12-24";"H5";"1.785"
"1999-12-27";"H0";"0.886736"
"1999-12-27";"H6";
"1999-12-27";"H7";
"1999-12-27";"H8";
"1999-12-27";"H1";"0.953934"
"1999-12-27";"H2";"3.25"
"1999-12-27";"H3";
"1999-12-27";"H4";"2.014285"
"1999-12-27";"H5";"1.795"
"1999-12-28";"H0";"0.820183"
"1999-12-28";"H6";
"1999-12-28";"H7";
"1999-12-28";"H8";
"1999-12-28";"H1";"0.890831"
"1999-12-28";"H2";"3.7"
"1999-12-28";"H3";"2.5125"
"1999-12-28";"H4";"1.86"
"1999-12-28";"H5";"1.816"
"1999-12-29";"H0";"0.376906"
"1999-12-29";"H6";
"1999-12-29";"H7";
"1999-12-29";"H8";
"1999-12-29";"H1";"3.942552"
"1999-12-29";"H2";"1.135714"
"1999-12-29";"H3";"1.155714"
"1999-12-29";"H4";"1.296923"
"1999-12-29";"H5";"1.580001"
"1999-12-30";"H0";"1.437788"
"1999-12-30";"H6";
"1999-12-30";"H7";
"1999-12-30";"H8";
"1999-12-30";"H1";
"1999-12-30";"H2";"1.1125"
"1999-12-30";"H3";"1.1025"
"1999-12-30";"H4";"1.3"
"1999-12-30";"H5";"1.597273"
"1999-12-31";"H0";
"1999-12-31";"H6";
"1999-12-31";"H7";
"1999-12-31";"H8";
"1999-12-31";"H1";
"1999-12-31";"H2";
"1999-12-31";"H3";
"1999-12-31";"H4";
"1999-12-31";"H5";
"2000-01-03";"H0";
"2000-01-03";"H6";
"2000-01-03";"H7";
"2000-01-03";"H8";
"2000-01-03";"H1";
"2000-01-03";"H2";
"2000-01-03";"H3";
"2000-01-03";"H4";
"2000-01-03";"H5";
"2000-01-04";"H0";"0.714965"
"2000-01-04";"H6";
"2000-01-04";"H7";
"2000-01-04";"H8";
"2000-01-04";"H1";"0.795569"
"2000-01-04";"H2";"0.927277"
"2000-01-04";"H3";"1.114022"
"2000-01-04";"H4";"1.37666"
"2000-01-04";"H5";"1.682187"
"2000-01-05";"H0";"0.666779"
"2000-01-05";"H6";
"2000-01-05";"H7";
"2000-01-05";"H8";
"2000-01-05";"H1";"0.72875"
"2000-01-05";"H2";"0.878889"
"2000-01-05";"H3";"1.105625"
"2000-01-05";"H4";"1.291364"
"2000-01-05";"H5";"1.61303"
"2000-01-06";"H0";"0.654473"
"2000-01-06";"H6";
"2000-01-06";"H7";
"2000-01-06";"H8";
"2000-01-06";"H1";"0.7525"
"2000-01-06";"H2";"0.850989"
"2000-01-06";"H3";"1.049444"
"2000-01-06";"H4";"1.287599"
"2000-01-06";"H5";"1.62613"
"2000-01-07";"H0";"0.787328"
"2000-01-07";"H6";
"2000-01-07";"H7";
"2000-01-07";"H8";
"2000-01-07";"H1";"0.824401"
"2000-01-07";"H2";"0.993232"
"2000-01-07";"H3";"1.161475"
"2000-01-07";"H4";"1.311396"
"2000-01-07";"H5";"1.623714"
"2000-01-10";"H0";"0.807924"
"2000-01-10";"H6";
"2000-01-10";"H7";
"2000-01-10";"H8";
"2000-01-10";"H1";"1.020401"
"2000-01-10";"H2";"1.118889"
"2000-01-10";"H3";"1.253682"
"2000-01-10";"H4";"1.452727"
"2000-01-10";"H5";"1.655403"
"2000-01-11";"H0";"0.439189"
"2000-01-11";"H6";
"2000-01-11";"H7";
"2000-01-11";"H8";
"2000-01-11";"H1";"0.829412"
"2000-01-11";"H2";"1.091915"
"2000-01-11";"H3";"1.231106"
"2000-01-11";"H4";"1.409149"
"2000-01-11";"H5";"1.663151"
"2000-01-12";"H0";"0.412385"
"2000-01-12";"H6";
"2000-01-12";"H7";
"2000-01-12";"H8";
"2000-01-12";"H1";"0.544458"
"2000-01-12";"H2";"0.926758"
"2000-01-12";"H3";"1.128542"
"2000-01-12";"H4";"1.345268"
"2000-01-12";"H5";"1.628125"
"2000-01-13";"H0";"0.408225"
"2000-01-13";"H6";
"2000-01-13";"H7";
"2000-01-13";"H8";
"2000-01-13";"H1";"0.609282"
"2000-01-13";"H2";"1.109195"
"2000-01-13";"H3";"1.218467"
"2000-01-13";"H4";"1.394694"
"2000-01-13";"H5";"1.645998"
"2000-01-14";"H0";"0.5"
"2000-01-14";"H6";
"2000-01-14";"H7";
"2000-01-14";"H8";
"2000-01-14";"H1";"0.980436"
"2000-01-14";"H2";"1.162874"
"2000-01-14";"H3";"1.319231"
"2000-01-14";"H4";"1.46042"
"2000-01-14";"H5";"1.661802"
"2000-01-17";"H0";"1.201578"
"2000-01-17";"H6";
"2000-01-17";"H7";
"2000-01-17";"H8";
"2000-01-17";"H1";"1.210619"
"2000-01-17";"H2";"1.279"
"2000-01-17";"H3";"1.384668"
"2000-01-17";"H4";"1.430834"
"2000-01-17";"H5";"1.706214"
"2000-01-18";"H0";"1.288376"
"2000-01-18";"H6";
"2000-01-18";"H7";
"2000-01-18";"H8";
"2000-01-18";"H1";"1.244958"
"2000-01-18";"H2";"1.322779"
"2000-01-18";"H3";"1.403545"
"2000-01-18";"H4";"1.465418"
"2000-01-18";"H5";"1.724871"
"2000-01-19";"H0";"1.206799"
"2000-01-19";"H6";
"2000-01-19";"H7";
"2000-01-19";"H8";
"2000-01-19";"H1";"1.272887"
"2000-01-19";"H2";"1.272161"
"2000-01-19";"H3";"1.370501"
"2000-01-19";"H4";"1.439545"
"2000-01-19";"H5";"1.657667"
"2000-01-20";"H0";"1.207697"
"2000-01-20";"H6";
"2000-01-20";"H7";
"2000-01-20";"H8";
"2000-01-20";"H1";"1.268305"
"2000-01-20";"H2";"1.306614"
"2000-01-20";"H3";"1.389285"
"2000-01-20";"H4";"1.447569"
"2000-01-20";"H5";"1.686221"
"2000-01-21";"H0";"1.393569"
"2000-01-21";"H6";
"2000-01-21";"H7";
"2000-01-21";"H8";
"2000-01-21";"H1";"1.404756"
"2000-01-21";"H2";"1.468845"
"2000-01-21";"H3";"1.489827"
"2000-01-21";"H4";"1.546666"
"2000-01-21";"H5";"1.788601"
"2000-01-24";"H0";"1.482966"
"2000-01-24";"H6";
"2000-01-24";"H7";
"2000-01-24";"H8";
"2000-01-24";"H1";"1.520814"
"2000-01-24";"H2";"1.575334"
"2000-01-24";"H3";"1.601563"
"2000-01-24";"H4";"1.613469"
"2000-01-24";"H5";"1.844224"
"2000-01-25";"H0";"1.512117"
"2000-01-25";"H6";
"2000-01-25";"H7";
"2000-01-25";"H8";
"2000-01-25";"H1";"1.562628"
"2000-01-25";"H2";"1.602156"
"2000-01-25";"H3";"1.627429"
"2000-01-25";"H4";"1.644419"
"2000-01-25";"H5";"1.830856"
"2000-01-26";"H0";"1.433836"
"2000-01-26";"H6";
"2000-01-26";"H7";
"2000-01-26";"H8";
"2000-01-26";"H1";"1.505532"
"2000-01-26";"H2";"1.573464"
"2000-01-26";"H3";"1.635454"
"2000-01-26";"H4";"1.617983"
"2000-01-26";"H5";"1.844198"
"2000-01-27";"H0";"1.481257"
"2000-01-27";"H6";
"2000-01-27";"H7";
"2000-01-27";"H8";
"2000-01-27";"H1";"1.630152"
"2000-01-27";"H2";"1.622666"
"2000-01-27";"H3";"1.634675"
"2000-01-27";"H4";"1.67375"
"2000-01-27";"H5";"1.835775"
"2000-01-28";"H0";"1.674618"
"2000-01-28";"H6";
"2000-01-28";"H7";
"2000-01-28";"H8";
"2000-01-28";"H1";"2.470893"
"2000-01-28";"H2";"1.70875"
"2000-01-28";"H3";"1.7215"
"2000-01-28";"H4";"1.79978"
"2000-01-28";"H5";"1.88212"
"2000-01-31";"H0";"2.28"
"2000-01-31";"H6";
"2000-01-31";"H7";
"2000-01-31";"H8";
"2000-01-31";"H1";"1.833333"
"2000-01-31";"H2";"1.829091"
"2000-01-31";"H3";"1.860469"
"2000-01-31";"H4";"1.907165"
"2000-01-31";"H5";"1.98466"
"2000-02-01";"H0";"1.898438"
"2000-02-01";"H6";
"2000-02-01";"H7";
"2000-02-01";"H8";
"2000-02-01";"H1";"1.93127"
"2000-02-01";"H2";"2.034555"
"2000-02-01";"H3";"1.965555"
"2000-02-01";"H4";"1.935474"
"2000-02-01";"H5";"2.02046"
"2000-02-02";"H0";"1.708037"
"2000-02-02";"H6";
"2000-02-02";"H7";
"2000-02-02";"H8";
"2000-02-02";"H1";"1.793965"
"2000-02-02";"H2";"1.846762"
"2000-02-02";"H3";"1.852883"
"2000-02-02";"H4";"1.901165"
"2000-02-02";"H5";"2.002588"
"2000-02-03";"H0";"1.699197"
"2000-02-03";"H6";
"2000-02-03";"H7";
"2000-02-03";"H8";
"2000-02-03";"H1";"1.855492"
"2000-02-03";"H2";"1.930001"
"2000-02-03";"H3";"1.910958"
"2000-02-03";"H4";"1.966874"
"2000-02-03";"H5";"2.064809"
"2000-02-04";"H0";"1.885291"
"2000-02-04";"H6";
"2000-02-04";"H7";
"2000-02-04";"H8";
"2000-02-04";"H1";"1.917999"
"2000-02-04";"H2";"1.977859"
"2000-02-04";"H3";"1.995389"
"2000-02-04";"H4";"2.042858"
"2000-02-04";"H5";"2.152112"
"2000-02-07";"H0";"1.948142"
"2000-02-07";"H6";
"2000-02-07";"H7";
"2000-02-07";"H8";
"2000-02-07";"H1";"1.923724"
"2000-02-07";"H2";"1.957606"
"2000-02-07";"H3";"2.013667"
"2000-02-07";"H4";"2.1018"
"2000-02-07";"H5";"2.1835"
"2000-02-08";"H0";"1.901799"
"2000-02-08";"H6";
"2000-02-08";"H7";
"2000-02-08";"H8";
"2000-02-08";"H1";"1.911321"
"2000-02-08";"H2";"1.937319"
"2000-02-08";"H3";"1.997917"
"2000-02-08";"H4";"2.065602"
"2000-02-08";"H5";"2.194501"
"2000-02-09";"H0";"1.835154"
"2000-02-09";"H6";
"2000-02-09";"H7";
"2000-02-09";"H8";
"2000-02-09";"H1";"1.919788"
"2000-02-09";"H2";"1.928149"
"2000-02-09";"H3";"1.978"
"2000-02-09";"H4";"2.06"
"2000-02-09";"H5";"2.16"
"2000-02-10";"H0";"1.903148"
"2000-02-10";"H6";
"2000-02-10";"H7";
"2000-02-10";"H8";
"2000-02-10";"H1";"1.925103"
"2000-02-10";"H2";"1.937619"
"2000-02-10";"H3";"1.979221"
"2000-02-10";"H4";"2.043218"
"2000-02-10";"H5";"2.160741"
"2000-02-11";"H0";"1.878352"
"2000-02-11";"H6";
"2000-02-11";"H7";
"2000-02-11";"H8";
"2000-02-11";"H1";"1.945"
"2000-02-11";"H2";"1.992069"
"2000-02-11";"H3";"1.990039"
"2000-02-11";"H4";"2.056842"
"2000-02-11";"H5";"2.153748"
"2000-02-14";"H0";"1.956036"
"2000-02-14";"H6";
"2000-02-14";"H7";
"2000-02-14";"H8";
"2000-02-14";"H1";"1.952226"
"2000-02-14";"H2";"1.987778"
"2000-02-14";"H3";"2.003125"
"2000-02-14";"H4";"2.04454"
"2000-02-14";"H5";"2.149999"
"2000-02-15";"H0";"2.08401"
"2000-02-15";"H6";
"2000-02-15";"H7";
"2000-02-15";"H8";
"2000-02-15";"H1";"2.079804"
"2000-02-15";"H2";"1.952609"
"2000-02-15";"H3";"2.108125"
"2000-02-15";"H4";"2.177895"
"2000-02-15";"H5";"2.23815"
"2000-02-16";"H0";"2.243022"
"2000-02-16";"H6";
"2000-02-16";"H7";
"2000-02-16";"H8";
"2000-02-16";"H1";"2.326154"
"2000-02-16";"H2";"2.291743"
"2000-02-16";"H3";"2.294315"
"2000-02-16";"H4";"2.325321"
"2000-02-16";"H5";"2.356857"
"2000-02-17";"H0";"1.859453"
"2000-02-17";"H6";
"2000-02-17";"H7";
"2000-02-17";"H8";
"2000-02-17";"H1";"2.03774"
"2000-02-17";"H2";"2.113237"
"2000-02-17";"H3";"2.147501"
"2000-02-17";"H4";"2.190596"
"2000-02-17";"H5";"2.351061"
"2000-02-18";"H0";"1.873253"
"2000-02-18";"H6";
"2000-02-18";"H7";
"2000-02-18";"H8";
"2000-02-18";"H1";"1.694333"
"2000-02-18";"H2";"2.031391"
"2000-02-18";"H3";"2.050455"
"2000-02-18";"H4";"2.199474"
"2000-02-18";"H5";"2.379412"
"2000-02-21";"H0";"1.626229"
"2000-02-21";"H6";
"2000-02-21";"H7";
"2000-02-21";"H8";
"2000-02-21";"H1";"1.78"
"2000-02-21";"H2";"1.973333"
"2000-02-21";"H3";"2.02"
"2000-02-21";"H4";"2.132499"
"2000-02-21";"H5";"2.354348"
"2000-02-22";"H0";"1.460989"
"2000-02-22";"H6";
"2000-02-22";"H7";
"2000-02-22";"H8";
"2000-02-22";"H1";"1.578086"
"2000-02-22";"H2";"1.914776"
"2000-02-22";"H3";"1.976408"
"2000-02-22";"H4";"2.049844"
"2000-02-22";"H5";"2.323469"
"2000-02-23";"H0";"1.50661"
"2000-02-23";"H6";
"2000-02-23";"H7";
"2000-02-23";"H8";
"2000-02-23";"H1";"1.615089"
"2000-02-23";"H2";"1.868"
"2000-02-23";"H3";"1.909999"
"2000-02-23";"H4";"2.007931"
"2000-02-23";"H5";"2.282383"
"2000-02-24";"H0";"1.530067"
"2000-02-24";"H6";
"2000-02-24";"H7";
"2000-02-24";"H8";
"2000-02-24";"H1";"1.591445"
"2000-02-24";"H2";"1.925"
"2000-02-24";"H3";"1.954889"
"2000-02-24";"H4";"2.060588"
"2000-02-24";"H5";"2.32625"
"2000-02-25";"H0";"1.643544"
"2000-02-25";"H6";
"2000-02-25";"H7";
"2000-02-25";"H8";
"2000-02-25";"H1";"1.677747"
"2000-02-25";"H2";"1.98333"
"2000-02-25";"H3";"1.993889"
"2000-02-25";"H4";"2.08558"
"2000-02-25";"H5";"2.358717"
"2000-02-28";"H0";"1.389125"
"2000-02-28";"H6";
"2000-02-28";"H7";
"2000-02-28";"H8";
"2000-02-28";"H1";"2.164125"
"2000-02-28";"H2";"2.094736"
"2000-02-28";"H3";"2.182425"
"2000-02-28";"H4";"2.275411"
"2000-02-28";"H5";"2.436197"
"2000-02-29";"H0";"1.342026"
"2000-02-29";"H6";
"2000-02-29";"H7";
"2000-02-29";"H8";
"2000-02-29";"H1";"1.764474"
"2000-02-29";"H2";"1.90832"
"2000-02-29";"H3";"1.926792"
"2000-02-29";"H4";"2.094866"
"2000-02-29";"H5";"2.348261"
"2000-03-01";"H0";"1.479888"
"2000-03-01";"H6";
"2000-03-01";"H7";
"2000-03-01";"H8";
"2000-03-01";"H1";"1.342453"
"2000-03-01";"H2";"1.753543"
"2000-03-01";"H3";"1.848512"
"2000-03-01";"H4";"2.026984"
"2000-03-01";"H5";"2.308124"
"2000-03-02";"H0";"0.983304"
"2000-03-02";"H6";
"2000-03-02";"H7";
"2000-03-02";"H8";
"2000-03-02";"H1";"1.311462"
"2000-03-02";"H2";"1.780467"
"2000-03-02";"H3";"1.896858"
"2000-03-02";"H4";"2.099873"
"2000-03-02";"H5";"2.319"
"2000-03-03";"H0";"1.124212"
"2000-03-03";"H6";
"2000-03-03";"H7";
"2000-03-03";"H8";
"2000-03-03";"H1";"1.197242"
"2000-03-03";"H2";"1.767499"
"2000-03-03";"H3";"1.821945"
"2000-03-03";"H4";"2.028076"
"2000-03-03";"H5";"2.3"
"2000-03-06";"H0";"0.772222"
"2000-03-06";"H6";
"2000-03-06";"H7";
"2000-03-06";"H8";
"2000-03-06";"H1";"1.141428"
"2000-03-06";"H2";"1.490738"
"2000-03-06";"H3";"1.66037"
"2000-03-06";"H4";"1.971906"
"2000-03-06";"H5";"2.193685"
"2000-03-07";"H0";"0.695122"
"2000-03-07";"H6";
"2000-03-07";"H7";
"2000-03-07";"H8";
"2000-03-07";"H1";"0.840993"
"2000-03-07";"H2";"1.458748"
"2000-03-07";"H3";"1.678688"
"2000-03-07";"H4";"1.93155"
"2000-03-07";"H5";"2.201485"
"2000-03-08";"H0";"0.694001"
"2000-03-08";"H6";
"2000-03-08";"H7";
"2000-03-08";"H8";
"2000-03-08";"H1";"0.936"
"2000-03-08";"H2";"1.55591"
"2000-03-08";"H3";"1.686428"
"2000-03-08";"H4";"1.902258"
"2000-03-08";"H5";"2.2108"
"2000-03-09";"H0";"0.675625"
"2000-03-09";"H6";
"2000-03-09";"H7";
"2000-03-09";"H8";
"2000-03-09";"H1";"0.888567"
"2000-03-09";"H2";"1.541409"
"2000-03-09";"H3";"1.691246"
"2000-03-09";"H4";"1.964897"
