"CubeId";"plimoinchq"
"PublishingDate";"2026-01-21 09:00"

"Date";"D0";"D1";"Value"
"2000-Q4";"EH";"TP";"101.15182999"
"2000-Q4";"MH";"TP1";
"2000-Q4";"MH";"TP2";"88.24289406"
"2000-Q4";"MH";"TP";
"2000-Q4";"MW";"AP";"101.36476074"
"2000-Q4";"BF";"AP";"105.47318465"
"2000-Q4";"GF";"AP";"98.16955338"
"2000-Q4";"VF";"AP";"103.97140217"
"2001-Q1";"EW";"TP3";
"2001-Q1";"EW";"TP1";"101.24022099"
"2001-Q1";"EW";"TP2";"105.51766263"
"2001-Q1";"EW";"AP";"103.82837677"
"2001-Q1";"EW";"TP";"98.67194897"
"2001-Q1";"EH";"TP3";
"2001-Q1";"EH";"TP1";"102.50998344"
"2001-Q1";"EH";"TP2";"104.57896779"
"2001-Q1";"EH";"AP";"102.43906478"
"2001-Q1";"EH";"TP";"101.71430239"
"2001-Q1";"MH";"TP1";
"2001-Q1";"MH";"TP2";"84.08572731"
"2001-Q1";"MH";"TP";
"2001-Q1";"MW";"AP";"101.93504452"
"2001-Q1";"BF";"AP";"107.73394747"
"2001-Q1";"GF";"AP";"99.05184287"
"2001-Q1";"VF";"AP";"98.32650376"
"2001-Q2";"EW";"TP3";
"2001-Q2";"EW";"TP1";"102.1589703"
"2001-Q2";"EW";"TP2";"105.90450982"
"2001-Q2";"EW";"AP";"104.48602935"
"2001-Q2";"EW";"TP";"98.80474801"
"2001-Q2";"EH";"TP3";
"2001-Q2";"EH";"TP1";"101.53402124"
"2001-Q2";"EH";"TP2";"105.96623981"
"2001-Q2";"EH";"AP";"103.46968715"
"2001-Q2";"EH";"TP";"100.91655646"
"2001-Q2";"MH";"TP1";
"2001-Q2";"MH";"TP2";"83.500532"
"2001-Q2";"MH";"TP";
"2001-Q2";"MW";"AP";"102.00974078"
"2001-Q2";"BF";"AP";"107.09150511"
"2001-Q2";"GF";"AP";"96.81633046"
"2001-Q2";"VF";"AP";"97.70885453"
"2001-Q3";"EW";"TP3";
"2001-Q3";"EW";"TP1";"103.16475963"
"2001-Q3";"EW";"TP2";"106.03685229"
"2001-Q3";"EW";"AP";"107.00695757"
"2001-Q3";"EW";"TP";"98.41695507"
"2001-Q3";"EH";"TP3";
"2001-Q3";"EH";"TP1";"102.43925363"
"2001-Q3";"EH";"TP2";"109.14823438"
"2001-Q3";"EH";"AP";"103.63432668"
"2001-Q3";"EH";"TP";"101.1289853"
"2001-Q3";"MH";"TP1";
"2001-Q3";"MH";"TP2";"82.52013984"
"2001-Q3";"MH";"TP";
"2001-Q3";"MW";"AP";"102.45393021"
"2001-Q3";"BF";"AP";"108.06435322"
"2001-Q3";"GF";"AP";"97.51637075"
"2001-Q3";"VF";"AP";"102.18675306"
"2001-Q4";"EW";"TP3";
"2001-Q4";"EW";"TP1";"104.19697622"
"2001-Q4";"EW";"TP2";"107.31955614"
"2001-Q4";"EW";"AP";"107.20244493"
"2001-Q4";"EW";"TP";"99.80278177"
"2001-Q4";"EH";"TP3";
"2001-Q4";"EH";"TP1";"103.14175134"
"2001-Q4";"EH";"TP2";"106.51920838"
"2001-Q4";"EH";"AP";"104.6261564"
"2001-Q4";"EH";"TP";"102.48963456"
"2001-Q4";"MH";"TP1";
"2001-Q4";"MH";"TP2";"80.27055784"
"2001-Q4";"MH";"TP";
"2001-Q4";"MW";"AP";"103.07072144"
"2001-Q4";"BF";"AP";"108.17330751"
"2001-Q4";"GF";"AP";"104.68608988"
"2001-Q4";"VF";"AP";"102.07977408"
"2002-Q1";"EW";"TP3";
"2002-Q1";"EW";"TP1";"104.30708866"
"2002-Q1";"EW";"TP2";"105.32423903"
"2002-Q1";"EW";"AP";"110.21626586"
"2002-Q1";"EW";"TP";"100.54911188"
"2002-Q1";"EH";"TP3";
"2002-Q1";"EH";"TP1";"102.71837153"
"2002-Q1";"EH";"TP2";"103.42452464"
"2002-Q1";"EH";"AP";"107.08040709"
"2002-Q1";"EH";"TP";"102.23226377"
"2002-Q1";"MH";"TP1";
"2002-Q1";"MH";"TP2";"79.74616203"
"2002-Q1";"MH";"TP";
"2002-Q1";"MW";"AP";"104.11660868"
"2002-Q1";"BF";"AP";"107.29147688"
"2002-Q1";"GF";"AP";"99.88680037"
"2002-Q1";"VF";"AP";"100.587974"
"2002-Q2";"EW";"TP3";
"2002-Q2";"EW";"TP1";"104.67658471"
"2002-Q2";"EW";"TP2";"105.6398249"
"2002-Q2";"EW";"AP";"112.54589765"
"2002-Q2";"EW";"TP";"98.72673091"
"2002-Q2";"EH";"TP3";
"2002-Q2";"EH";"TP1";"101.3668382"
"2002-Q2";"EH";"TP2";"102.59992239"
"2002-Q2";"EH";"AP";"107.35731291"
"2002-Q2";"EH";"TP";"101.64933087"
"2002-Q2";"MH";"TP1";
"2002-Q2";"MH";"TP2";"77.95257638"
"2002-Q2";"MH";"TP";
"2002-Q2";"MW";"AP";"105.13663108"
"2002-Q2";"BF";"AP";"109.69076445"
"2002-Q2";"GF";"AP";"100.74126045"
"2002-Q2";"VF";"AP";"106.22763749"
"2002-Q3";"EW";"TP3";
"2002-Q3";"EW";"TP1";"104.44453195"
"2002-Q3";"EW";"TP2";"107.65550239"
"2002-Q3";"EW";"AP";"115.51407353"
"2002-Q3";"EW";"TP";"100.80621266"
"2002-Q3";"EH";"TP3";
"2002-Q3";"EH";"TP1";"102.01550772"
"2002-Q3";"EH";"TP2";"104.5983702"
"2002-Q3";"EH";"AP";"108.47701244"
"2002-Q3";"EH";"TP";"100.65768519"
"2002-Q3";"MH";"TP1";
"2002-Q3";"MH";"TP2";"79.35856513"
"2002-Q3";"MH";"TP";
"2002-Q3";"MW";"AP";"106.74831841"
"2002-Q3";"BF";"AP";"110.64497042"
"2002-Q3";"GF";"AP";"98.59563623"
"2002-Q3";"VF";"AP";"103.1432971"
"2002-Q4";"EW";"TP3";
"2002-Q4";"EW";"TP1";"105.31682934"
"2002-Q4";"EW";"TP2";"108.21541281"
"2002-Q4";"EW";"AP";"116.97426365"
"2002-Q4";"EW";"TP";"100.26386771"
"2002-Q4";"EH";"TP3";
"2002-Q4";"EH";"TP1";"101.66208345"
"2002-Q4";"EH";"TP2";"104.72448584"
"2002-Q4";"EH";"AP";"110.39120093"
"2002-Q4";"EH";"TP";"101.15860027"
"2002-Q4";"MH";"TP1";
"2002-Q4";"MH";"TP2";"82.20094239"
"2002-Q4";"MH";"TP";
"2002-Q4";"MW";"AP";"107.94948721"
"2002-Q4";"BF";"AP";"110.89951482"
"2002-Q4";"GF";"AP";"105.21669726"
"2002-Q4";"VF";"AP";"107.64258844"
"2003-Q1";"EW";"TP3";
"2003-Q1";"EW";"TP1";"107.50463155"
"2003-Q1";"EW";"TP2";"108.01180902"
"2003-Q1";"EW";"AP";"119.57753655"
"2003-Q1";"EW";"TP";"99.29729093"
"2003-Q1";"EH";"TP3";
"2003-Q1";"EH";"TP1";"104.14144779"
"2003-Q1";"EH";"TP2";"104.58866899"
"2003-Q1";"EH";"AP";"110.61983917"
"2003-Q1";"EH";"TP";"101.45413178"
"2003-Q1";"MH";"TP1";
"2003-Q1";"MH";"TP2";"81.65374677"
"2003-Q1";"MH";"TP";
"2003-Q1";"MW";"AP";"108.50315931"
"2003-Q1";"BF";"AP";"109.04923255"
"2003-Q1";"GF";"AP";"103.37034343"
"2003-Q1";"VF";"AP";"105.70165797"
"2003-Q2";"EW";"TP3";
"2003-Q2";"EW";"TP1";"107.90356533"
"2003-Q2";"EW";"TP2";"107.78784485"
"2003-Q2";"EW";"AP";"120.85078703"
"2003-Q2";"EW";"TP";"102.94237125"
"2003-Q2";"EH";"TP3";
"2003-Q2";"EH";"TP1";"104.17594243"
"2003-Q2";"EH";"TP2";"104.84090027"
"2003-Q2";"EH";"AP";"111.24753818"
"2003-Q2";"EH";"TP";"102.79567321"
"2003-Q2";"MH";"TP1";
"2003-Q2";"MH";"TP2";"81.2129503"
"2003-Q2";"MH";"TP";
"2003-Q2";"MW";"AP";"108.73357661"
"2003-Q2";"BF";"AP";"109.73189341"
"2003-Q2";"GF";"AP";"103.19832848"
"2003-Q2";"VF";"AP";"106.61209969"
"2003-Q3";"EW";"TP3";
"2003-Q3";"EW";"TP1";"109.42196351"
"2003-Q3";"EW";"TP2";"109.21307136"
"2003-Q3";"EW";"AP";"122.40957634"
"2003-Q3";"EW";"TP";"103.51515557"
"2003-Q3";"EH";"TP3";
"2003-Q3";"EH";"TP1";"105.13494234"
"2003-Q3";"EH";"TP2";"104.57896779"
"2003-Q3";"EH";"AP";"112.17052015"
"2003-Q3";"EH";"TP";"103.80947405"
"2003-Q3";"MH";"TP1";
"2003-Q3";"MH";"TP2";"80.16415869"
"2003-Q3";"MH";"TP";
"2003-Q3";"MW";"AP";"109.79378032"
"2003-Q3";"BF";"AP";"109.92596889"
"2003-Q3";"GF";"AP";"106.90837085"
"2003-Q3";"VF";"AP";"109.00869477"
"2003-Q4";"EW";"TP3";
"2003-Q4";"EW";"TP1";"110.54108109"
"2003-Q4";"EW";"TP2";"108.86694493"
"2003-Q4";"EW";"AP";"121.09799889"
"2003-Q4";"EW";"TP";"104.6062128"
"2003-Q4";"EH";"TP3";
"2003-Q4";"EH";"TP1";"103.72737371"
"2003-Q4";"EH";"TP2";"105.80131936"
"2003-Q4";"EH";"AP";"112.1861739"
"2003-Q4";"EH";"TP";"103.44804792"
"2003-Q4";"MH";"TP1";
"2003-Q4";"MH";"TP2";"78.94816841"
"2003-Q4";"MH";"TP";
"2003-Q4";"MW";"AP";"110.54736159"
"2003-Q4";"BF";"AP";"107.70635521"
"2003-Q4";"GF";"AP";"106.42101965"
"2003-Q4";"VF";"AP";"101.52427356"
"2004-Q1";"EW";"TP3";
"2004-Q1";"EW";"TP1";"112.66054989"
"2004-Q1";"EW";"TP2";"111.90064135"
"2004-Q1";"EW";"AP";"121.73884573"
"2004-Q1";"EW";"TP";"106.91019426"
"2004-Q1";"EH";"TP3";
"2004-Q1";"EH";"TP1";"103.2505292"
"2004-Q1";"EH";"TP2";"106.12145906"
"2004-Q1";"EH";"AP";"113.41554858"
"2004-Q1";"EH";"TP";"104.39907884"
"2004-Q1";"MH";"TP1";
"2004-Q1";"MH";"TP2";"82.18574251"
"2004-Q1";"MH";"TP";
"2004-Q1";"MW";"AP";"111.66105064"
"2004-Q1";"BF";"AP";"108.83933333"
"2004-Q1";"GF";"AP";"104.74193585"
"2004-Q1";"VF";"AP";"107.00920019"
"2004-Q2";"EW";"TP3";
"2004-Q2";"EW";"TP1";"112.86869642"
"2004-Q2";"EW";"TP2";"110.20054973"
"2004-Q2";"EW";"AP";"124.74875366"
"2004-Q2";"EW";"TP";"107.52820678"
"2004-Q2";"EH";"TP3";
"2004-Q2";"EH";"TP1";"103.0039297"
"2004-Q2";"EH";"TP2";"106.17966628"
"2004-Q2";"EH";"AP";"113.46339674"
"2004-Q2";"EH";"TP";"105.63711931"
"2004-Q2";"MH";"TP1";
"2004-Q2";"MH";"TP2";"82.87733698"
"2004-Q2";"MH";"TP";
"2004-Q2";"MW";"AP";"112.5131505"
"2004-Q2";"BF";"AP";"110.9261045"
"2004-Q2";"GF";"AP";"104.8486892"
"2004-Q2";"VF";"AP";"110.39518525"
"2004-Q3";"EW";"TP3";
"2004-Q3";"EW";"TP1";"114.51467134"
"2004-Q3";"EW";"TP2";"108.72442227"
"2004-Q3";"EW";"AP";"125.26254371"
"2004-Q3";"EW";"TP";"109.11931878"
"2004-Q3";"EH";"TP3";
"2004-Q3";"EH";"TP1";"105.02520629"
"2004-Q3";"EH";"TP2";"106.04384944"
"2004-Q3";"EH";"AP";"114.75003507"
"2004-Q3";"EH";"TP";"107.96505092"
"2004-Q3";"MH";"TP1";
"2004-Q3";"MH";"TP2";"81.70694634"
"2004-Q3";"MH";"TP";
"2004-Q3";"MW";"AP";"113.48193879"
"2004-Q3";"BF";"AP";"110.12674662"
"2004-Q3";"GF";"AP";"103.5604447"
"2004-Q3";"VF";"AP";"109.17494889"
"2004-Q4";"EW";"TP3";
"2004-Q4";"EW";"TP1";"115.08697784"
"2004-Q4";"EW";"TP2";"109.21307136"
"2004-Q4";"EW";"AP";"124.37263463"
"2004-Q4";"EW";"TP";"110.12254977"
"2004-Q4";"EH";"TP3";
"2004-Q4";"EH";"TP1";"105.34537468"
"2004-Q4";"EH";"TP2";"107.74155995"
"2004-Q4";"EH";"AP";"115.11668061"
"2004-Q4";"EH";"TP";"108.5970469"
"2004-Q4";"MH";"TP1";
"2004-Q4";"MH";"TP2";"83.66013072"
"2004-Q4";"MH";"TP";
"2004-Q4";"MW";"AP";"114.86998311"
"2004-Q4";"BF";"AP";"108.18310208"
"2004-Q4";"GF";"AP";"105.69980131"
"2004-Q4";"VF";"AP";"107.5487746"
"2005-Q1";"EW";"TP3";
"2005-Q1";"EW";"TP1";"117.57499361"
"2005-Q1";"EW";"TP2";"109.24361193"
"2005-Q1";"EW";"AP";"124.99644383"
"2005-Q1";"EW";"TP";"112.70666232"
"2005-Q1";"EH";"TP3";
"2005-Q1";"EH";"TP1";"106.48361656"
"2005-Q1";"EH";"TP2";"107.35351184"
"2005-Q1";"EH";"AP";"115.04397383"
"2005-Q1";"EH";"TP";"108.66801988"
"2005-Q1";"MH";"TP1";
"2005-Q1";"MH";"TP2";"84.26052592"
"2005-Q1";"MH";"TP";"81.45333363"
"2005-Q1";"MW";"AP";"115.95192678"
"2005-Q1";"BF";"AP";"109.52930515"
"2005-Q1";"GF";"AP";"106.181216"
"2005-Q1";"VF";"AP";"107.697451"
"2005-Q2";"EW";"TP3";
"2005-Q2";"EW";"TP1";"117.91647977"
"2005-Q2";"EW";"TP2";"109.49811666"
"2005-Q2";"EW";"AP";"126.63927979"
"2005-Q2";"EW";"TP";"113.13543557"
"2005-Q2";"EH";"TP3";
"2005-Q2";"EH";"TP1";"107.92940939"
"2005-Q2";"EH";"TP2";"105.6072953"
"2005-Q2";"EH";"AP";"114.35453013"
"2005-Q2";"EH";"TP";"109.41388456"
"2005-Q2";"MH";"TP1";
"2005-Q2";"MH";"TP2";"84.99012008"
"2005-Q2";"MH";"TP";"85.36327841"
"2005-Q2";"MW";"AP";"116.91934621"
"2005-Q2";"BF";"AP";"109.93512444"
"2005-Q2";"GF";"AP";"103.01015827"
"2005-Q2";"VF";"AP";"107.18856423"
"2005-Q3";"EW";"TP3";
"2005-Q3";"EW";"TP1";"119.24519069"
"2005-Q3";"EW";"TP2";"112.50127252"
"2005-Q3";"EW";"AP";"128.11304704"
"2005-Q3";"EW";"TP";"114.35790607"
"2005-Q3";"EH";"TP3";
"2005-Q3";"EH";"TP1";"109.88384396"
"2005-Q3";"EH";"TP2";"108.25572371"
"2005-Q3";"EH";"AP";"115.66907139"
"2005-Q3";"EH";"TP";"111.6389626"
"2005-Q3";"MH";"TP1";
"2005-Q3";"MH";"TP2";"87.17130263"
"2005-Q3";"MH";"TP";"84.01102044"
"2005-Q3";"MW";"AP";"117.8901637"
"2005-Q3";"BF";"AP";"109.61297262"
"2005-Q3";"GF";"AP";"105.46306136"
"2005-Q3";"VF";"AP";"105.27412795"
"2005-Q4";"EW";"TP3";
"2005-Q4";"EW";"TP1";"120.23773191"
"2005-Q4";"EW";"TP2";"111.55451491"
"2005-Q4";"EW";"AP";"127.36073204"
"2005-Q4";"EW";"TP";"115.32967732"
"2005-Q4";"EH";"TP3";
"2005-Q4";"EH";"TP1";"110.62410436"
"2005-Q4";"EH";"TP2";"107.83857198"
"2005-Q4";"EH";"AP";"116.61305689"
"2005-Q4";"EH";"TP";"112.66533358"
"2005-Q4";"MH";"TP1";
"2005-Q4";"MH";"TP2";"89.25368597"
"2005-Q4";"MH";"TP";"83.14764303"
"2005-Q4";"MW";"AP";"118.91269902"
"2005-Q4";"BF";"AP";"110.47972545"
"2005-Q4";"GF";"AP";"106.40600317"
"2005-Q4";"VF";"AP";"102.60112618"
"2006-Q1";"EW";"TP3";
"2006-Q1";"EW";"TP1";"122.63694623"
"2006-Q1";"EW";"TP2";"114.50676983"
"2006-Q1";"EW";"AP";"127.93345322"
"2006-Q1";"EW";"TP";"117.88735509"
"2006-Q1";"EH";"TP3";
"2006-Q1";"EH";"TP1";"112.15587245"
"2006-Q1";"EH";"TP2";"109.40046566"
"2006-Q1";"EH";"AP";"117.8088178"
"2006-Q1";"EH";"TP";"114.73755293"
"2006-Q1";"MH";"TP1";
"2006-Q1";"MH";"TP2";"90.34047728"
"2006-Q1";"MH";"TP";"85.70532984"
"2006-Q1";"MW";"AP";"119.85697878"
"2006-Q1";"BF";"AP";"111.63259537"
"2006-Q1";"GF";"AP";"103.10054741"
"2006-Q1";"VF";"AP";"106.84755"
"2006-Q2";"EW";"TP3";
"2006-Q2";"EW";"TP1";"124.83694333"
"2006-Q2";"EW";"TP2";"114.27262547"
"2006-Q2";"EW";"AP";"127.27061459"
"2006-Q2";"EW";"TP";"120.50694618"
"2006-Q2";"EH";"TP3";
"2006-Q2";"EH";"TP1";"112.75038023"
"2006-Q2";"EH";"TP2";"110.08925107"
"2006-Q2";"EH";"AP";"118.65000066"
"2006-Q2";"EH";"TP";"115.99912356"
"2006-Q2";"MH";"TP1";
"2006-Q2";"MH";"TP2";"90.21887825"
"2006-Q2";"MH";"TP";"86.21015816"
"2006-Q2";"MW";"AP";"120.87326601"
"2006-Q2";"BF";"AP";"110.58190047"
"2006-Q2";"GF";"AP";"104.05211485"
"2006-Q2";"VF";"AP";"110.9279728"
"2006-Q3";"EW";"TP3";
"2006-Q3";"EW";"TP1";"125.89475388"
"2006-Q3";"EW";"TP2";"119.95317113"
"2006-Q3";"EW";"AP";"129.25429223"
"2006-Q3";"EW";"TP";"121.7560534"
"2006-Q3";"EH";"TP3";
"2006-Q3";"EH";"TP1";"115.05953888"
"2006-Q3";"EH";"TP2";"111.72875437"
"2006-Q3";"EH";"AP";"117.99446354"
"2006-Q3";"EH";"TP";"116.81413814"
"2006-Q3";"MH";"TP1";
"2006-Q3";"MH";"TP2";"90.12767898"
"2006-Q3";"MH";"TP";"87.3506962"
"2006-Q3";"MW";"AP";"121.31235816"
"2006-Q3";"BF";"AP";"110.37709711"
"2006-Q3";"GF";"AP";"106.96463665"
"2006-Q3";"VF";"AP";"106.84486078"
"2006-Q4";"EW";"TP3";
"2006-Q4";"EW";"TP1";"130.15096696"
"2006-Q4";"EW";"TP2";"115.61641047"
"2006-Q4";"EW";"AP";"129.74144752"
"2006-Q4";"EW";"TP";"126.90398353"
"2006-Q4";"EH";"TP3";
"2006-Q4";"EH";"TP1";"115.80421028"
"2006-Q4";"EH";"TP2";"115.88086923"
"2006-Q4";"EH";"AP";"118.71493485"
"2006-Q4";"EH";"TP";"122.06626509"
"2006-Q4";"MH";"TP1";
"2006-Q4";"MH";"TP2";"90.14287886"
"2006-Q4";"MH";"TP";"91.58619476"
"2006-Q4";"MW";"AP";"122.88049617"
"2006-Q4";"BF";"AP";"110.46859205"
"2006-Q4";"GF";"AP";"110.6230407"
"2006-Q4";"VF";"AP";"107.34345999"
"2007-Q1";"EW";"TP3";
"2007-Q1";"EW";"TP1";"132.15037653"
"2007-Q1";"EW";"TP2";"121.65326275"
"2007-Q1";"EW";"AP";"130.87700584"
"2007-Q1";"EW";"TP";"128.52761937"
"2007-Q1";"EH";"TP3";
"2007-Q1";"EH";"TP1";"119.22000752"
"2007-Q1";"EH";"TP2";"115.42491269"
"2007-Q1";"EH";"AP";"120.80279896"
"2007-Q1";"EH";"TP";"123.86016335"
"2007-Q1";"MH";"TP1";
"2007-Q1";"MH";"TP2";"92.58245934"
"2007-Q1";"MH";"TP";"92.30274301"
"2007-Q1";"MW";"AP";"123.32639531"
"2007-Q1";"BF";"AP";"110.12319554"
"2007-Q1";"GF";"AP";"110.36940857"
"2007-Q1";"VF";"AP";"104.26432876"
"2007-Q2";"EW";"TP3";
"2007-Q2";"EW";"TP1";"134.75581146"
"2007-Q2";"EW";"TP2";"124.49353558"
"2007-Q2";"EW";"AP";"131.07994687"
"2007-Q2";"EW";"TP";"132.68434284"
"2007-Q2";"EH";"TP3";
"2007-Q2";"EH";"TP1";"120.88125706"
"2007-Q2";"EH";"TP2";"117.04501358"
"2007-Q2";"EH";"AP";"120.32527133"
"2007-Q2";"EH";"TP";"124.24209008"
"2007-Q2";"MH";"TP1";
"2007-Q2";"MH";"TP2";"91.84526524"
"2007-Q2";"MH";"TP";"97.40216889"
"2007-Q2";"MW";"AP";"123.57751206"
"2007-Q2";"BF";"AP";"109.44068915"
"2007-Q2";"GF";"AP";"109.53499132"
"2007-Q2";"VF";"AP";"105.77192337"
"2007-Q3";"EW";"TP3";
"2007-Q3";"EW";"TP1";"133.61552667"
"2007-Q3";"EW";"TP2";"126.14272625"
"2007-Q3";"EW";"AP";"131.7454165"
"2007-Q3";"EW";"TP";"131.10990304"
"2007-Q3";"EH";"TP3";
"2007-Q3";"EH";"TP1";"121.67891517"
"2007-Q3";"EH";"TP2";"120.81878153"
"2007-Q3";"EH";"AP";"120.74728594"
"2007-Q3";"EH";"TP";"124.42598899"
"2007-Q3";"MH";"TP1";
"2007-Q3";"MH";"TP2";"90.62927497"
"2007-Q3";"MH";"TP";"97.52425156"
"2007-Q3";"MW";"AP";"124.68944031"
"2007-Q3";"BF";"AP";"110.01718822"
"2007-Q3";"GF";"AP";"109.87882235"
"2007-Q3";"VF";"AP";"108.84237876"
"2007-Q4";"EW";"TP3";
"2007-Q4";"EW";"TP1";"136.23046777"
"2007-Q4";"EW";"TP2";"130.29624351"
"2007-Q4";"EW";"AP";"133.32215268"
"2007-Q4";"EW";"TP";"133.20022739"
"2007-Q4";"EH";"TP3";
"2007-Q4";"EH";"TP1";"122.2759791"
"2007-Q4";"EH";"TP2";"123.93286768"
"2007-Q4";"EH";"AP";"121.06374898"
"2007-Q4";"EH";"TP";"124.72558494"
"2007-Q4";"MH";"TP1";
"2007-Q4";"MH";"TP2";"94.20884633"
"2007-Q4";"MH";"TP";"94.07019203"
"2007-Q4";"MW";"AP";"125.78894924"
"2007-Q4";"BF";"AP";"111.1052496"
"2007-Q4";"GF";"AP";"109.49020036"
"2007-Q4";"VF";"AP";"111.26822039"
"2008-Q1";"EW";"TP3";
"2008-Q1";"EW";"TP1";"138.98996005"
"2008-Q1";"EW";"TP2";"133.75750789"
"2008-Q1";"EW";"AP";"134.74228526"
"2008-Q1";"EW";"TP";"135.02171811"
"2008-Q1";"EH";"TP3";
"2008-Q1";"EH";"TP1";"124.50817407"
"2008-Q1";"EH";"TP2";"126.87233217"
"2008-Q1";"EH";"AP";"121.34402304"
"2008-Q1";"EH";"TP";"126.37866667"
"2008-Q1";"MH";"TP1";
"2008-Q1";"MH";"TP2";"89.77808178"
"2008-Q1";"MH";"TP";"91.43936561"
"2008-Q1";"MW";"AP";"126.99703912"
"2008-Q1";"BF";"AP";"112.52474708"
"2008-Q1";"GF";"AP";"110.73477275"
"2008-Q1";"VF";"AP";"112.87477261"
"2008-Q2";"EW";"TP3";
"2008-Q2";"EW";"TP1";"141.26591947"
"2008-Q2";"EW";"TP2";"133.24849842"
"2008-Q2";"EW";"AP";"136.77654704"
"2008-Q2";"EW";"TP";"137.19601939"
"2008-Q2";"EH";"TP3";
"2008-Q2";"EH";"TP1";"124.62979172"
"2008-Q2";"EH";"TP2";"130.258052"
"2008-Q2";"EH";"AP";"123.53137652"
"2008-Q2";"EH";"TP";"128.00372682"
"2008-Q2";"MH";"TP1";
"2008-Q2";"MH";"TP2";"89.86928105"
"2008-Q2";"MH";"TP";"90.7063197"
"2008-Q2";"MW";"AP";"128.49820038"
"2008-Q2";"BF";"AP";"112.21531534"
"2008-Q2";"GF";"AP";"111.14814492"
"2008-Q2";"VF";"AP";"106.17213346"
"2008-Q3";"EW";"TP3";
"2008-Q3";"EW";"TP1";"141.96210808"
"2008-Q3";"EW";"TP2";"137.08642981"
"2008-Q3";"EW";"AP";"137.69885866"
"2008-Q3";"EW";"TP";"137.93208014"
"2008-Q3";"EH";"TP3";
"2008-Q3";"EH";"TP1";"126.30379679"
"2008-Q3";"EH";"TP2";"134.30345363"
"2008-Q3";"EH";"AP";"125.26585181"
"2008-Q3";"EH";"TP";"130.02602047"
"2008-Q3";"MH";"TP1";
"2008-Q3";"MH";"TP2";"91.81486548"
"2008-Q3";"MH";"TP";"92.71848398"
"2008-Q3";"MW";"AP";"130.4613968"
"2008-Q3";"BF";"AP";"110.25200649"
"2008-Q3";"GF";"AP";"110.61370282"
"2008-Q3";"VF";"AP";"107.52124179"
"2008-Q4";"EW";"TP3";
"2008-Q4";"EW";"TP1";"143.04230164"
"2008-Q4";"EW";"TP2";"135.82408633"
"2008-Q4";"EW";"AP";"139.39317582"
"2008-Q4";"EW";"TP";"139.78622595"
"2008-Q4";"EH";"TP3";
"2008-Q4";"EH";"TP1";"128.27246935"
"2008-Q4";"EH";"TP2";"130.85952658"
"2008-Q4";"EH";"AP";"125.58971236"
"2008-Q4";"EH";"TP";"131.47956271"
"2008-Q4";"MH";"TP1";
"2008-Q4";"MH";"TP2";"96.48882809"
"2008-Q4";"MH";"TP";"94.16807813"
"2008-Q4";"MW";"AP";"132.36731201"
"2008-Q4";"BF";"AP";"109.17222353"
"2008-Q4";"GF";"AP";"108.6006506"
"2008-Q4";"VF";"AP";"106.30854214"
"2009-Q1";"EW";"TP3";
"2009-Q1";"EW";"TP1";"144.22043104"
"2009-Q1";"EW";"TP2";"136.6181411"
"2009-Q1";"EW";"AP";"142.25820452"
"2009-Q1";"EW";"TP";"141.46518004"
"2009-Q1";"EH";"TP3";
"2009-Q1";"EH";"TP1";"129.93946916"
"2009-Q1";"EH";"TP2";"129.74388824"
"2009-Q1";"EH";"AP";"127.75588794"
"2009-Q1";"EH";"TP";"130.89635333"
"2009-Q1";"MH";"TP1";
"2009-Q1";"MH";"TP2";"99.20200638"
"2009-Q1";"MH";"TP";"96.62017993"
"2009-Q1";"MW";"AP";"132.04242285"
"2009-Q1";"BF";"AP";"112.85593545"
"2009-Q1";"GF";"AP";"101.47005248"
"2009-Q1";"VF";"AP";"109.48131519"
"2009-Q2";"EW";"TP3";
"2009-Q2";"EW";"TP1";"145.49830724"
"2009-Q2";"EW";"TP2";"136.91336659"
"2009-Q2";"EW";"AP";"145.17950951"
"2009-Q2";"EW";"TP";"140.94625826"
"2009-Q2";"EH";"TP3";
"2009-Q2";"EH";"TP1";"131.01614486"
"2009-Q2";"EH";"TP2";"129.35584012"
"2009-Q2";"EH";"AP";"129.1582011"
"2009-Q2";"EH";"TP";"129.94568142"
"2009-Q2";"MH";"TP1";
"2009-Q2";"MH";"TP2";"96.8004256"
"2009-Q2";"MH";"TP";"97.57319461"
"2009-Q2";"MW";"AP";"133.62852087"
"2009-Q2";"BF";"AP";"115.17074075"
"2009-Q2";"GF";"AP";"100.07633845"
"2009-Q2";"VF";"AP";"110.57490073"
"2009-Q3";"EW";"TP3";
"2009-Q3";"EW";"TP1";"146.97651169"
"2009-Q3";"EW";"TP2";"136.32291561"
"2009-Q3";"EW";"AP";"147.39445765"
"2009-Q3";"EW";"TP";"141.85525891"
"2009-Q3";"EH";"TP3";
"2009-Q3";"EH";"TP1";"129.87019906"
"2009-Q3";"EH";"TP2";"129.69538223"
"2009-Q3";"EH";"AP";"130.43863879"
"2009-Q3";"EH";"TP";"129.37188936"
"2009-Q3";"MH";"TP1";
"2009-Q3";"MH";"TP2";"97.72761818"
"2009-Q3";"MH";"TP";"96.66857306"
"2009-Q3";"MW";"AP";"134.73602893"
"2009-Q3";"BF";"AP";"117.01254449"
"2009-Q3";"GF";"AP";"101.93926753"
"2009-Q3";"VF";"AP";"111.35065379"
"2009-Q4";"EW";"TP3";
"2009-Q4";"EW";"TP1";"151.32988153"
