"REGION","CANTON","PERIOD","VALUE","STATUS","OBS_COEF"
"6","3","1977-11","0.285594223","A",
"6","4","1977-11","0.112154774","A",
"6","5","1977-11","0.133550251","A",
"6","6","1977-11","0.425210243","A",
"6","7","1977-11","0.096482765","A",
"6","9","1977-11","0.267439987","A",
"7","Total","1977-11","0.707608174","A",
"7","21","1977-11","0.707608174","A",
"Total","Total","1977-10","0.285134708","A",
"1","Total","1977-10","0.319783422","A",
"1","22","1977-10","0.304882967","A",
"1","23","1977-10","0.134282261","A",
"1","25","1977-10","0.438887681","A",
"2","Total","1977-10","0.322356439","A",
"2","2","1977-10","0.384916114","A",
"2","10","1977-10","0.199895596","A",
"2","11","1977-10","0.28064466","A",
"2","24","1977-10","0.287935838","A",
"2","26","1977-10",,"M",
"3","Total","1977-10","0.34936177","A",
"3","12","1977-10","0.751712187","A",
"3","13","1977-10","0.331489445","A",
"3","19","1977-10","0.123158042","A",
"4","Total","1977-10","0.29017145","A",
"4","1","1977-10","0.29017145","A",
"5","Total","1977-10","0.099203303","A",
"5","8","1977-10","0.058436039","A",
"5","14","1977-10","0.248075278","A",
"5","15","1977-10","0.07028333","A",
"5","16","1977-10","0","A",
"5","17","1977-10","0.110071857","A",
"5","18","1977-10","0.104750432","A",
"5","20","1977-10","0.035723752","A",
"6","Total","1977-10","0.179346083","A",
"6","3","1977-10","0.214779306","A",
"6","4","1977-10","0.056077387","A",
"6","5","1977-10","0.082558337","A",
"6","6","1977-10","0.292922612","A",
"6","7","1977-10","0.070169283","A",
"6","9","1977-10","0.219107459","A",
"7","Total","1977-10","0.549643425","A",
"7","21","1977-10","0.549643425","A",
"Total","Total","1977-09","0.258764254","A",
"1","Total","1977-09","0.29732174","A",
"1","22","1977-09","0.287945024","A",
"1","23","1977-09","0.101830715","A",
"1","25","1977-09","0.413623732","A",
"2","Total","1977-09","0.271214658","A",
"2","2","1977-09","0.291413285","A",
"2","10","1977-09","0.184616952","A",
"2","11","1977-09","0.286129572","A",
"2","24","1977-09","0.326404999","A",
"2","26","1977-09",,"M",
"3","Total","1977-09","0.343265524","A",
"3","12","1977-09","0.756663091","A",
"3","13","1977-09","0.308911216","A",
"3","19","1977-09","0.118347181","A",
"4","Total","1977-09","0.260240238","A",
"4","1","1977-09","0.260240238","A",
"5","Total","1977-09","0.081252229","A",
"5","8","1977-09","0.058436039","A",
"5","14","1977-09","0.196749358","A",
"5","15","1977-09","0.061497913","A",
"5","16","1977-09","0","A",
"5","17","1977-09","0.099911378","A",
"5","18","1977-09","0.062850259","A",
"5","20","1977-09","0.028809477","A",
"6","Total","1977-09","0.173438212","A",
"6","3","1977-09","0.192211916","A",
"6","4","1977-09","0.070096733","A",
"6","5","1977-09","0.077701964","A",
"6","6","1977-09","0.236227913","A",
"6","7","1977-09","0.070169283","A",
"6","9","1977-09","0.286772998","A",
"7","Total","1977-09","0.533939327","A",
"7","21","1977-09","0.533939327","A",
"Total","Total","1977-08","0.275754838","A",
"1","Total","1977-08","0.272889735","A",
"1","22","1977-08","0.278669484","A",
"1","23","1977-08","0.093997583","A",
"1","25","1977-08","0.358395563","A",
"2","Total","1977-08","0.309026932","A",
"2","2","1977-08","0.328303979","A",
"2","10","1977-08","0.216447461","A",
"2","11","1977-08","0.353776819","A",
"2","24","1977-08","0.349719641","A",
"2","26","1977-08",,"M",
"3","Total","1977-08","0.38031194","A",
"3","12","1977-08","0.793794868","A",
"3","13","1977-08","0.387935016","A",
"3","19","1977-08","0.13566628","A",
"4","Total","1977-08","0.296802916","A",
"4","1","1977-08","0.296802916","A",
"5","Total","1977-08","0.106053055","A",
"5","8","1977-08","0.058436039","A",
"5","14","1977-08","0.256629598","A",
"5","15","1977-08","0.065890622","A",
"5","16","1977-08","0.015605493","A",
"5","17","1977-08","0.133215171","A",
"5","18","1977-08","0.068087781","A",
"5","20","1977-08","0.05070468","A",
"6","Total","1977-08","0.157402562","A",
"6","3","1977-08","0.177426384","A",
"6","4","1977-08","0.02102902","A",
"6","5","1977-08","0.072845592","A",
"6","6","1977-08","0.245677029","A",
"6","7","1977-08","0.105253925","A",
"6","9","1977-08","0.23844047","A",
"7","Total","1977-08","0.465580313","A",
"7","21","1977-08","0.465580313","A",
"Total","Total","1977-07","0.291944294","A",
"1","Total","1977-07","0.270328315","A",
"1","22","1977-07","0.27181365","A",
"1","23","1977-07","0.102949734","A",
"1","25","1977-07","0.356045428","A",
"2","Total","1977-07","0.328069085","A",
"2","2","1977-07","0.341296928","A",
"2","10","1977-07","0.204988477","A",
"2","11","1977-07","0.436050498","A",
"2","24","1977-07","0.353216838","A",
"2","26","1977-07",,"M",
"3","Total","1977-07","0.404462452","A",
"3","12","1977-07","0.801221223","A",
"3","13","1977-07","0.435144039","A",
"3","19","1977-07","0.158758413","A",
"4","Total","1977-07","0.343940095","A",
"4","1","1977-07","0.343940095","A",
"5","Total","1977-07","0.111485617","A",
"5","8","1977-07","0.047811305","A",
"5","14","1977-07","0.268035358","A",
"5","15","1977-07","0.118603119","A",
"5","16","1977-07","0.015605493","A",
"5","17","1977-07","0.133215171","A",
"5","18","1977-07","0.070706542","A",
"5","20","1977-07","0.058771333","A",
"6","Total","1977-07","0.167530341","A",
"6","3","1977-07","0.199993775","A",
"6","4","1977-07","0.06308706","A",
"6","5","1977-07","0.082558337","A",
"6","6","1977-07","0.094491165","A",
"6","7","1977-07","0.096482765","A",
"6","9","1977-07","0.244884807","A",
"7","Total","1977-07","0.414772937","A",
"7","21","1977-07","0.414772937","A",
"Total","Total","1977-06","0.339878436","A",
"1","Total","1977-06","0.316827938","A",
"1","22","1977-06","0.310528948","A",
"1","23","1977-06","0.130925205","A",
"1","25","1977-06","0.423611805","A",
"2","Total","1977-06","0.396076773","A",
"2","2","1977-06","0.424823029","A",
"2","10","1977-06","0.208808138","A",
"2","11","1977-06","0.530208152","A",
"2","24","1977-06","0.392851731","A",
"2","26","1977-06",,"M",
"3","Total","1977-06","0.44432252","A",
"3","12","1977-06","0.90931595","A",
"3","13","1977-06","0.469011381","A",
"3","19","1977-06","0.16164493","A",
"4","Total","1977-06","0.401114086","A",
"4","1","1977-06","0.401114086","A",
"5","Total","1977-06","0.139593219","A",
"5","8","1977-06","0.095622609","A",
"5","14","1977-06","0.287995438","A",
"5","15","1977-06","0.118603119","A",
"5","16","1977-06","0.015605493","A",
"5","17","1977-06","0.171599203","A",
"5","18","1977-06","0.120462997","A",
"5","20","1977-06","0.055314196","A",
"6","Total","1977-06","0.195381733","A",
"6","3","1977-06","0.23501214","A",
"6","4","1977-06","0.056077387","A",
"6","5","1977-06","0.094699269","A",
"6","6","1977-06","0.179533214","A",
"6","7","1977-06","0.096482765","A",
"6","9","1977-06","0.270662156","A",
"7","Total","1977-06","0.438790969","A",
"7","21","1977-06","0.438790969","A",
"Total","Total","1977-05","0.409977111","A",
"1","Total","1977-05","0.359189882","A",
"1","22","1977-05","0.362955913","A",
"1","23","1977-05","0.172328902","A",
"1","25","1977-05","0.451813423","A",
"2","Total","1977-05","0.489655351","A",
"2","2","1977-05","0.536655197","A",
"2","10","1977-05","0.300480004","A",
"2","11","1977-05","0.624365807","A",
"2","24","1977-05","0.428989427","A",
"2","26","1977-05",,"M",
"3","Total","1977-05","0.545613986","A",
"3","12","1977-05","1.070220315","A",
"3","13","1977-05","0.586007656","A",
"3","19","1977-05","0.22081852","A",
"4","Total","1977-05","0.48069168","A",
"4","1","1977-05","0.48069168","A",
"5","Total","1977-05","0.160142475","A",
"5","8","1977-05","0.079685508","A",
"5","14","1977-05","0.356429997","A",
"5","15","1977-05","0.149352076","A",
"5","16","1977-05","0","A",
"5","17","1977-05","0.192484632","A",
"5","18","1977-05","0.144031844","A",
"5","20","1977-05","0.061076092","A",
"6","Total","1977-05","0.235048867","A",
"6","3","1977-05","0.258357716","A",
"6","4","1977-05","0.077106407","A",
"6","5","1977-05","0.133550251","A",
"6","6","1977-05","0.207880563","A",
"6","7","1977-05","0.157880888","A",
"6","9","1977-05","0.383438054","A",
"7","Total","1977-05","0.568118834","A",
"7","21","1977-05","0.568118834","A",
"Total","Total","1977-04","0.459980833","A",
"1","Total","1977-04","0.431894801","A",
"1","22","1977-04","0.44804891","A",
"1","23","1977-04","0.213732599","A",
"1","25","1977-04","0.522905002","A",
"2","Total","1977-04","0.56024733","A",
"2","2","1977-04","0.602315993","A",
"2","10","1977-04","0.387058988","A",
"2","11","1977-04","0.70846779","A",
"2","24","1977-04","0.517585069","A",
"2","26","1977-04",,"M",
"3","Total","1977-04","0.561792484","A",
"3","12","1977-04","1.067744863","A",
"3","13","1977-04","0.644505793","A",
"3","19","1977-04","0.228034811","A",
"4","Total","1977-04","0.517792044","A",
"4","1","1977-04","0.517792044","A",
"5","Total","1977-04","0.185888094","A",
"5","8","1977-04","0.122184445","A",
"5","14","1977-04","0.396350157","A",
"5","15","1977-04","0.144959367","A",
"5","16","1977-04","0.015605493","A",
"5","17","1977-04","0.219014772","A",
"5","18","1977-04","0.159744409","A",
"5","20","1977-04","0.093342706","A",
"6","Total","1977-04","0.270074102","A",
"6","3","1977-04","0.31827803","A",
"6","4","1977-04","0.056077387","A",
"6","5","1977-04","0.135978438","A",
"6","6","1977-04","0.340168194","A",
"6","7","1977-04","0.140338567","A",
"6","9","1977-04","0.37054938","A",
"7","Total","1977-04","0.699294239","A",
"7","21","1977-04","0.699294239","A",
"Total","Total","1977-03","0.469594366","A",
"1","Total","1977-03","0.506570042","A",
"1","22","1977-03","0.487167492","A",
"1","23","1977-03","0.499082405","A",
"1","25","1977-03","0.538768412","A",
"2","Total","1977-03","0.560791392","A",
"2","2","1977-03","0.558232773","A",
"2","10","1977-03","0.431621701","A",
"2","11","1977-03","0.688356446","A",
"2","24","1977-03","0.728582586","A",
"2","26","1977-03",,"M",
"3","Total","1977-03","0.555696238","A",
"3","12","1977-03","1.102401188","A",
"3","13","1977-03","0.58395509","A",
"3","19","1977-03","0.223705036","A",
"4","Total","1977-03","0.515820527","A",
"4","1","1977-03","0.515820527","A",
"5","Total","1977-03","0.178802144","A",
"5","8","1977-03","0.069060773","A",
"5","14","1977-03","0.433418877","A",
"5","15","1977-03","0.197671865","A",
"5","16","1977-03","0","A",
"5","17","1977-03","0.192484632","A",
"5","18","1977-03","0.172838213","A",
"5","20","1977-03","0.085276052","A",
"6","Total","1977-03","0.262478267","A",
"6","3","1977-03","0.296488825","A",
"6","4","1977-03","0.140193467","A",
"6","5","1977-03","0.133550251","A",
"6","6","1977-03","0.274024379","A",
"6","7","1977-03","0.219279011","A",
"6","9","1977-03","0.360882874","A",
"7","Total","1977-03","0.690056535","A",
"7","21","1977-03","0.690056535","A",
"Total","Total","1977-02","0.585424082","A",
"1","Total","1977-02","0.753057449","A",
"1","22","1977-02","0.623880886","A",
"1","23","1977-02","1.444653328","A",
"1","25","1977-02","0.57813317","A",
"2","Total","1977-02","0.702927459","A",
"2","2","1977-02","0.708115721","A",
"2","10","1977-02","0.639156619","A",
"2","11","1977-02","0.826393396","A",
"2","24","1977-02","0.827669818","A",
"2","26","1977-02",,"M",
"3","Total","1977-02","0.609624565","A",
"3","12","1977-02","1.184091097","A",
"3","13","1977-02","0.628085264","A",
"3","19","1977-02","0.266040613","A",
"4","Total","1977-02","0.581597502","A",
"4","1","1977-02","0.581597502","A",
"5","Total","1977-02","0.252023629","A",
"5","8","1977-02","0.138121547","A",
"5","14","1977-02","0.575990875","A",
"5","15","1977-02","0.250384362","A",
"5","16","1977-02","0.031210986","A",
"5","17","1977-02","0.265301399","A",
"5","18","1977-02","0.276279265","A",
"5","20","1977-02","0.11408553","A",
"6","Total","1977-02","0.335482673","A",
"6","3","1977-02","0.37897653","A",
"6","4","1977-02","0.140193467","A",
"6","5","1977-02","0.169973047","A",
"6","6","1977-02","0.302371728","A",
"6","7","1977-02","0.263134813","A",
"6","9","1977-02","0.502658289","A",
"7","Total","1977-02","0.776890958","A",
"7","21","1977-02","0.776890958","A",
"Total","Total","1977-01","0.700219008","A",
"1","Total","1977-01","1.032449249","A",
"1","22","1977-01","0.699295059","A",
"1","23","1977-01","2.722572848","A",
"1","25","1977-01","0.630423671","A",
"2","Total","1977-01","0.824253174","A",
"2","2","1977-01","0.836189075","A",
"2","10","1977-01","0.860696961","A",
"2","11","1977-01","0.879414211","A",
"2","24","1977-01","0.953568889","A",
"2","26","1977-01",,"M",
"3","Total","1977-01","0.661677124","A",
"3","12","1977-01","1.220397723","A",
"3","13","1977-01","0.704030214","A",
"3","19","1977-01","0.316073568","A",
"4","Total","1977-01","0.671928825","A",
"4","1","1977-01","0.671928825","A",
"5","Total","1977-01","0.316741975","A",
"5","8","1977-01","0.154058649","A",
"5","14","1977-01","0.844026233","A",
"5","15","1977-01","0.267955194","A",
"5","16","1977-01","0.062421973","A",
"5","17","1977-01","0.32400639","A",
"5","18","1977-01","0.324726339","A",
"5","20","1977-01","0.148656902","A",
"6","Total","1977-01","0.378525733","A",
"6","3","1977-01","0.438896844","A",
"6","4","1977-01","0.14720314","A",
"6","5","1977-01","0.211252216","A",
"6","6","1977-01","0.311820845","A",
"6","7","1977-01","0.324532936","A",
"6","9","1977-01","0.499436121","A",
"7","Total","1977-01","0.801832761","A",
"7","21","1977-01","0.801832761","A",
"Total","Total","1976-12","0.580850978","A",
"1","Total","1976-12","0.63148852","A",
"1","22","1976-12","0.627913729","A",
"1","23","1976-12","0.779956134","A",
"1","25","1976-12","0.558744558","A",
"2","Total","1976-12","0.71054432","A",
"2","2","1976-12","0.734565653","A",
"2","10","1976-12","0.533479329","A",
"2","11","1976-12","0.772458429","A",
"2","24","1976-12","0.925591318","A",
"2","26","1976-12",,"M",
"3","Total","1976-12","0.622051527","A",
"3","12","1976-12","1.14695932","A",
"3","13","1976-12","0.639374378","A",
"3","19","1976-12","0.307895104","A",
"4","Total","1976-12","0.58643668","A",
"4","1","1976-12","0.58643668","A",
"5","Total","1976-12","0.288161975","A",
"5","8","1976-12","0.164683383","A",
"5","14","1976-12","0.681494155","A",
"5","15","1976-12","0.25477707","A",
"5","16","1976-12","0.078027466","A",
"5","17","1976-12","0.318361679","A",
"5","18","1976-12","0.236997853","A",
"5","20","1976-12","0.16363783","A",
"6","Total","1976-12","0.388653512","A",
"6","3","1976-12","0.420220382","A",
"6","4","1976-12","0.273377261","A",
"6","5","1976-12","0.257387757","A",
"6","6","1976-12","0.444108476","A",
"6","7","1976-12","0.333304096","A",
"6","9","1976-12","0.486547446","A",
"7","Total","1976-12","0.836936038","A",
"7","21","1976-12","0.836936038","A",
"Total","Total","1976-11","0.510451879","A",
"1","Total","1976-11","0.510313656","A",
"1","22","1976-11","0.608152796","A",
"1","23","1976-11","0.224922788","A",
"1","25","1976-11","0.517617198","A",
"2","Total","1976-11","0.613565357","A",
"2","2","1976-11","0.625053654","A",
"2","10","1976-11","0.39215187","A",
"2","11","1976-11","0.710296094","A",
"2","24","1976-11","0.853315925","A",
"2","26","1976-11",,"M",
"3","Total","1976-11","0.56319931","A",
"3","12","1976-11","1.045465798","A",
"3","13","1976-11","0.602428186","A",
"3","19","1976-11","0.263635183","A",
"4","Total","1976-11","0.53356418","A",
"4","1","1976-11","0.53356418","A",
"5","Total","1976-11","0.248008257","A",
"5","8","1976-11","0.106247344","A",
"5","14","1976-11","0.661534075","A",
"5","15","1976-11","0.23281353","A",
"5","16","1976-11","0.015605493","A",
"5","17","1976-11","0.259092218","A",
"5","18","1976-11","0.191169539","A",
"5","20","1976-11","0.160180693","A",
"6","Total","1976-11","0.398781291","A",
"6","3","1976-11","0.428780427","A",
"6","4","1976-11","0.371512688","A",
"6","5","1976-11","0.237962266","A",
"6","6","1976-11","0.321269961","A",
"6","7","1976-11","0.236821331","A",
"6","9","1976-11","0.586434671","A",
"7","Total","1976-11","0.754720467","A",
"7","21","1976-11","0.754720467","A",
"Total","Total","1976-10","0.433476858","A",
"1","Total","1976-10","0.442534545","A",
"1","22","1976-10","0.52870578","A",
"1","23","1976-10","0.152186563","A",
"1","25","1976-10","0.469439434","A",
"2","Total","1976-10","0.549638131","A",
"2","2","1976-10","0.553824451","A",
"2","10","1976-10","0.325944411","A",
